getuid32,getpid,epoll_wait,ioctl,futex,access,getConnectionInfo,recvfrom,fcntl64,pread64,Class
352,395,366,1118,2275,186,0,589,156,145,5
680,677,883,2370,624,36,0,2468,117,16,5
814,865,1134,1532,2495,269,0,1074,932,290,5
34670,34677,38723,596,5999,148,0,57,206,139,5
6606,6575,8530,8831,4911,464,0,13866,937,417,5
22,10,4,37,43,3,0,0,5,1,5
29,16,3,123,187,62,0,0,221,82,5
1152,1118,1760,3367,1030,7,0,2917,16,31,5
2645,2680,5072,5058,4652,503,0,4620,1320,256,5
424,432,338,2115,3644,729,0,102,2248,722,5
211,202,222,945,2562,351,0,37,886,174,5
260,193,84,1447,2574,464,5,54,2380,288,5
279,260,382,784,402,106,0,347,475,174,5
135,119,73,623,2182,319,1,11,356,85,5
12257,12257,17267,619,4616,110,0,171,631,131,5
253,348,217,1300,1457,242,0,48,763,234,5
501,508,431,1580,4014,605,1,414,2125,531,5
2054,2039,2124,4307,1958,397,0,9542,854,242,5
4750,4796,8348,2737,3033,279,0,2096,1161,586,5
2371,2351,3340,1447,1672,221,0,1074,552,199,5
5404,5615,7595,3581,3814,472,0,2150,1361,541,5
739,757,949,3808,1493,77,1,3244,275,144,5
930,944,3204,332,2741,66,0,132,326,51,5
1106,337,303,2706,5904,2143,2,122,6702,2098,5
112,552,68,616,501,249,0,39,1122,349,5
48191,48225,62982,2553,17805,252,0,715,824,196,5
66,73,43,257,579,123,0,27,323,125,5
3121,3059,3146,2086,2709,508,17,1386,1288,1039,5
106,88,76,342,244,94,0,38,417,124,5
2002,631,520,2530,2356,338,0,1465,1190,266,5
508,519,876,336,1676,189,0,128,536,183,5
280,290,227,1017,2586,289,0,113,963,282,5
12983,13137,19491,3170,9707,419,0,798,1908,499,5
128,102,80,480,877,221,0,56,672,176,5
23,10,3,46,148,11,0,0,5,7,5
268,354,175,1079,1767,477,0,17,1853,353,5
3166,3149,4222,3531,913,398,0,4230,1183,555,5
225,359,153,4876,6961,1894,0,84,6149,1721,5
407482,407515,410669,3086,3730,69,0,2913,259,84,5
1510,1494,1535,4591,2943,595,15,3282,1638,734,5
2187,2253,8051,1817,5674,214,0,1949,881,90,5
51,42,164,163,76,5,0,366,7,20,5
531,507,468,1845,4693,2737,1,1021,961,298,5
119,108,97,387,675,209,3,67,80,133,5
1856,1707,2153,3275,2841,611,0,3993,1687,525,5
147,125,108,413,413,40,0,59,23,64,5
3410,3374,4376,4464,2241,338,0,4244,815,447,5
22,9,3,50,48,4,0,0,5,1,5
120,113,90,308,305,9,0,54,19,152,5
153,149,157,333,847,58,0,206,125,54,5
201,254,447,342,2074,142,0,21,694,179,5
94,77,496,231,158,29,2,769,14,8,5
58691,58712,62468,449,4191,43,0,618,232,55,5
45337,45402,51065,2032,8086,247,0,1278,785,283,5
2635,2636,3340,550,1871,244,0,95,587,156,5
84,73,517,198,66,5,0,801,10,35,5
500,528,537,1471,576,28,0,566,34,170,5
24,12,3,53,121,9,0,0,21,41,5
1201,1447,1797,3821,5779,1744,0,154,6091,1521,5
167,143,102,840,1871,708,0,34,2654,804,5
21680,21675,38606,31946,632,88,2,70223,44,22,5
4353,4393,7201,2457,6407,119,0,1635,382,91,5
257,251,240,1317,1674,1362,0,36,8097,1629,5
41,36,64,88,371,41,0,0,162,34,5
8063,8085,15567,1099,10078,461,0,175,994,239,5
27,25,3,2006,2764,1573,0,1,8825,1966,5
243,381,226,1245,1521,344,0,62,1369,326,5
7250,7267,9651,1968,3390,46,0,1048,212,160,5
542,528,863,361,873,113,0,80,228,151,5
2305,2357,8167,3105,6184,121,0,2458,934,110,5
874,865,1604,2144,412,128,0,1584,382,122,5
436,469,706,390,2391,2550,0,199,144,85,5
18,8,2,32,62,5,0,0,5,1,5
4544,4537,8514,5518,1190,146,0,13241,432,248,5
54,36,28,168,142,11,0,26,10,4,5
27,15,3,106,98,23,0,0,5,1,5
795,797,1518,617,2189,110,0,45,260,58,5
47,33,19,158,167,9,0,8,44,11,5
720,733,1117,1013,1163,76,0,639,58,212,5
916,933,941,3285,981,147,0,3399,540,241,5
156,155,123,449,2404,302,0,143,126,53,5
67,68,45,197,404,67,0,32,157,152,5
255,238,202,1091,2357,278,0,387,1068,244,5
2636,2656,2668,18364,2154,376,0,9852,1063,323,5
1731,1736,2288,5017,1376,47,0,5286,45,145,5
5291,5215,7712,10139,3507,340,0,24416,975,374,5
336,332,525,749,305,14,0,527,13,117,5
234,225,350,557,444,21,0,326,11,30,5
22,9,3,47,40,3,0,0,5,4,5
1654,1666,2296,4409,1384,107,0,4747,512,307,5
784,757,1121,1578,1727,293,0,1379,706,330,5
87,73,78,210,159,42,0,48,128,96,5
99,82,522,244,169,30,3,770,14,8,5
30,16,3,109,164,54,0,0,175,38,5
45,33,459,105,92,5,0,732,8,49,5
503,508,564,981,4598,270,1,547,580,151,5
935,904,1619,2119,807,144,0,1538,143,66,5
375,365,807,813,464,488,0,1117,1796,815,5
172,172,151,664,408,102,0,371,470,211,5
19,8,2,29,44,3,0,0,5,1,5
274,279,375,634,1186,75,0,371,351,71,5
186,174,80,886,5096,284,0,84,681,136,5
1131,1123,1139,4224,1223,118,0,3835,446,177,5
190,183,132,579,1898,350,0,24,1103,349,5
958,962,1187,2166,848,22,0,1261,88,345,5
22,9,3,48,37,3,0,0,5,18,5
1080,1066,1055,3715,486,33,0,3732,102,140,5
19,8,2,30,38,3,0,0,5,1,5
114258,114320,128300,2466,19372,369,3,534,1475,416,5
10522,10505,20973,269,103570,48,0,481,23,8,5
1373,1406,7164,2188,2574,103,0,2245,542,225,5
44,28,20,119,91,6,0,8,7,6,5
574,592,805,2835,1300,79,1,2378,276,146,5
37019,37027,40280,506,5013,146,0,102,190,90,5
5334,5369,6445,470,3195,327,3,84,933,178,5
1318,1338,1503,2121,7817,753,0,1369,1152,421,5
2773,2930,3387,1514,2466,601,0,119,2157,531,5
201,255,430,359,1931,142,0,21,694,179,5
173,165,153,535,1225,164,0,98,433,135,5
4413,4397,8911,304,32002,23,0,491,23,3,5
1154,988,1004,4034,2932,554,0,2238,96,160,5
918,891,1299,3914,1056,216,0,3243,350,148,5
4451,4564,4467,5163,2754,310,0,4279,1197,275,5
540,533,862,1247,1543,289,0,8,1089,262,5
192,178,89,739,2467,283,0,107,680,136,5
57424,57463,63625,3914,7079,73,0,4439,635,86,5
853,465,721,604,1759,184,0,188,580,209,5
23,15,5,43,76,7,0,0,7,1,5
43,30,21,109,121,9,0,8,7,38,5
188,198,191,550,1027,106,0,140,469,193,5
285,211,258,789,471,107,0,322,24,168,5
753,778,2573,1246,2494,153,0,1073,618,244,5
1300,1406,3261,3450,7329,1231,0,1065,4520,1335,5
135,118,121,482,401,123,0,130,302,99,5
760,850,1028,1199,2741,362,0,339,1004,506,5
1039,1176,1462,2816,1221,499,0,2823,2161,541,5
5977,6032,9449,846,4569,117,0,383,540,78,5
1575,1708,2236,3395,3235,579,0,2359,1984,492,5
5787,5906,7378,2673,7599,496,1,1919,1266,352,5
852,841,1172,538,2267,324,0,39,496,140,5
52884,52910,60048,868,7459,21,0,475,101,192,5
3522,3534,6958,192,2842,22,0,775,86,38,5
946,952,1642,1755,2473,231,0,703,789,311,5
7644,7611,14067,10464,752,164,0,23315,162,99,5
28618,28677,34891,1445,8232,85,0,475,426,47,5
582,539,519,2655,6928,1275,9,145,2440,826,5
317,244,723,897,631,82,2,907,44,205,5
786,738,1106,960,2615,290,0,248,285,188,5
71,63,52,178,124,5,0,41,9,60,5
12529,12542,16150,2260,6688,426,0,1560,1157,399,5
189,209,121,641,2450,881,0,41,2707,865,5
176,148,128,1570,1951,443,0,477,2313,586,5
1032,1049,3181,357,3124,93,0,103,488,80,5
401,430,728,1794,2991,592,0,2302,2406,909,5
1578,1530,2667,3043,10561,382,0,1032,1246,556,5
162,133,110,303,493,49,0,95,157,77,5
601,593,790,1050,665,119,0,527,259,183,5
1675,1657,2259,5316,4582,1125,1,1112,3347,1220,5
2330,2360,2718,1758,1507,172,0,648,838,433,5
1835,1803,1921,5633,8941,698,2,5157,1562,424,5
54212,54239,57544,543,4065,61,0,525,256,69,5
56,51,18,134,857,49,0,0,38,3,5
767,821,1847,1401,3264,451,2,92,1866,420,5
571,609,624,1299,4623,290,1,476,583,250,5
102,96,86,408,342,104,0,63,338,123,5
233,141,577,704,1158,174,0,789,300,74,5
810,822,828,2341,4878,372,0,2360,1027,270,5
244,233,349,546,249,30,0,318,11,101,5
242,436,237,1057,2030,399,0,27,1517,453,5
167,164,126,341,1194,99,0,25,229,120,5
24,17,3,70,545,33,0,3,113,40,5
3415,3658,4939,7211,12875,1424,0,9902,4425,1183,5
353,499,324,8763,9511,1393,0,387,121,175,5
409,391,504,432,860,131,0,37,296,111,5
255,246,302,1724,3483,356,0,240,547,181,5
2298,2335,5353,5657,8088,438,0,3752,1699,424,5
470,462,541,1182,996,150,0,380,798,402,5
1455,1446,1438,5063,996,363,0,5486,458,266,5
575,582,1820,228,1876,57,0,57,285,13,5
474,453,370,2530,3767,925,0,262,2954,942,5
70,59,50,184,207,43,0,38,128,73,5
50,37,38,124,27,5,0,28,7,2,5
323,388,261,1705,1827,462,0,658,1715,484,5
205,252,445,406,1864,155,0,1035,721,200,5
2534,2555,3557,979,2061,297,0,1473,113,115,5
155,137,146,388,1245,121,0,70,230,100,5
109,90,78,460,362,204,0,72,684,195,5
1240,1240,1332,1947,6523,672,0,836,1391,487,5
60,49,49,198,210,62,0,0,218,45,5
99,92,77,285,627,96,0,42,211,56,5
36,21,12,76,110,17,0,3,7,4,5
318,307,377,476,387,5,0,332,19,103,5
1107,1156,1498,1833,2602,222,0,1269,395,246,5
42,31,28,81,83,5,0,12,7,4,5
803,815,943,957,2186,179,0,794,316,62,5
65,72,43,329,3709,118,0,3,496,65,5
4209,4262,4363,13687,3425,1808,0,16095,6597,2235,5
1778,1777,3130,2369,1362,1251,0,688,7541,1681,5
94,83,77,520,303,198,0,54,690,4137,5
493,516,370,3385,2494,2881,0,468,3100,1032,5
600,739,574,2120,10011,1184,0,293,4060,1254,5
136,127,162,417,505,27,0,231,110,12,5
71,57,12,171,464,45,0,9,33,15,5
1415,1284,1850,2126,6647,323,3,490,1278,461,5
27,12,3,69,121,17,0,0,5,1,5
1032,1047,2020,978,1656,106,0,988,471,99,5
29,13,10,43,31,3,0,0,5,6,5
29809,29875,37983,904,9159,83,0,477,495,81,5
709,776,937,1268,3520,452,0,81,1209,265,5
74,55,37,198,808,65,0,14,163,84,5
235,221,313,595,2937,161,0,340,186,69,5
2826,2843,10118,3955,5344,178,0,2929,669,205,5
203,219,261,616,1094,160,0,201,787,233,5
1416,1402,2194,5023,1906,148,0,4065,426,137,5
1071,1057,3066,987,5480,190,0,290,1389,33,5
433,455,464,1533,5605,178,0,1316,630,146,5
160,91,97,354,431,84,0,93,177,140,5
4801,4646,5244,1485,2432,340,0,150,183,110,5
53,44,23,167,306,36,0,13,30,67,5
6220,6247,7871,509,3683,102,0,127,303,22,5
53,41,35,153,93,6,0,16,6,7,5
1307,1329,2788,2080,3299,1429,0,886,5112,1532,5
170,381,108,739,3196,388,0,8,1159,192,5
96,136,53,407,1326,280,3,10,688,294,5
18831,18855,21764,484,3630,61,0,132,311,43,5
404,442,615,1877,2693,152,0,610,158,115,5
6614,6614,9904,4679,8200,672,0,3450,2568,653,5
560,221,210,782,541,58,0,183,51,156,5
10956,11000,13776,3641,15704,560,0,2393,1628,309,5
87,89,446,275,837,27,0,16,125,16,5
100,82,87,253,128,37,0,61,151,81,5
6245,6267,8290,2672,5865,1752,0,1760,2732,533,5
47,34,34,115,36,5,0,16,7,3,5
79,62,58,227,432,76,0,52,8,57,5
182,154,141,438,307,30,0,124,13,244,5
61,52,36,149,231,6,0,56,16,38,5
1241,1070,1076,4500,2067,495,7,353,1070,585,5
25,11,3,46,91,5,0,0,5,1,5
480,426,467,1325,2362,403,0,191,761,237,5
930,902,1605,2127,861,145,0,1528,152,69,5
2087,2085,10722,944,11054,247,0,347,1091,79,5
132,146,100,476,2642,269,0,39,392,90,5
172,197,395,338,1472,172,0,141,211,246,5
311,231,202,810,1468,194,0,53,728,673,5
380,357,469,823,731,81,0,436,53,165,5
3212,3223,3785,4757,3320,653,0,4774,2888,642,5
1495,1605,2118,4912,6882,2071,12,1135,7455,1987,5
69768,69928,82078,4455,13340,241,0,2825,1179,475,5
2960,2971,4858,1570,9795,207,0,207,675,229,5
44,49,3,91,270,30,0,0,23,4,5
169,162,77,643,2893,254,0,40,439,141,5
1713,1735,5871,1890,4371,69,0,1741,337,119,5
74,60,31,390,792,625,0,0,1365,321,5
376,1104,316,1928,2709,931,0,57,2650,737,5
197,186,208,515,3165,209,0,228,268,147,5
69,48,28,236,480,119,0,0,132,37,5
191,183,109,525,2865,441,0,28,1099,265,5
5636,5630,11594,291,65495,26,0,1221,20,5,5
800,791,1395,2011,1030,198,0,1364,659,194,5
1368,1304,1345,5000,7223,435,2,3594,1285,372,5
359,446,382,1034,964,203,0,813,256,33,5
1017,962,1658,2341,1308,254,0,1560,850,189,5
261,374,254,937,1141,186,0,112,828,238,5
481,454,588,1067,831,114,0,581,255,198,5
989,841,1178,1493,5414,552,0,124,619,668,5
501,518,1564,666,2612,37,0,442,110,41,5
25037,25083,36460,887,9908,123,0,263,431,163,5
166,143,135,377,827,125,0,108,38,151,5
1613,1627,2023,4666,10400,65,2,103,142,4,5
605,784,913,582,2636,261,0,42,783,252,5
851,812,1446,2144,2930,209,0,1398,410,167,5
585,558,944,1262,2075,122,0,1318,144,142,5
2294,1498,1969,7356,7126,2085,2,1681,7094,2310,5
161,129,90,457,1424,165,0,28,484,119,5
1817,1887,2692,1179,1813,254,5,776,460,129,5
841,835,1618,128,116,11,0,24,7,41,5
1790,1796,1687,6731,6928,964,2,4868,3037,924,5
103,80,42,325,1114,229,0,8,290,82,5
29,13,3,130,134,45,0,0,119,62,5
1184,1195,1194,3867,454,87,0,4475,292,125,5
65164,65185,69535,413,4142,59,0,109,247,50,5
2143,2190,9341,2119,8000,351,0,1369,570,92,5
146,141,137,475,631,8,0,231,82,28,5
1301,1294,1535,1134,2276,333,0,494,816,271,5
704,801,1005,1635,7920,1231,0,746,2693,687,5
193,168,142,419,1412,131,0,87,53,134,5
23,10,3,41,70,3,0,0,5,37,5
321,329,419,955,1058,336,1,311,106,76,5
460,347,298,968,1955,202,10,106,848,263,5
32642,32705,39967,1977,9818,244,0,558,1058,456,5
188,175,81,894,2824,283,0,92,681,136,5
95,84,101,230,146,7,0,90,9,46,5
21,9,3,29,30,3,0,0,5,1,5
35695,35780,42002,2802,10262,225,0,1875,1159,330,5
213,235,201,492,3176,279,0,20,744,249,5
101,440,52,545,8048,198,0,0,850,175,5
572,621,583,1404,3992,308,0,261,989,224,5
73,60,55,174,147,21,0,44,10,77,5
108,102,89,310,187,45,0,88,211,91,5
695,671,972,791,2396,250,0,201,158,232,5
67,72,53,165,240,10,0,72,17,44,5
376,370,369,1230,220,11,0,1264,14,49,5
115,103,102,294,301,14,0,107,11,87,5
2669,2905,6769,6120,7426,688,0,4356,2360,600,5
804,825,2634,367,2598,72,0,139,327,80,5
14317,14387,28641,16002,7424,902,0,54509,2552,885,5
624,594,553,2386,5112,1234,0,276,4698,1161,5
1102,1109,1225,2134,3836,496,0,658,1587,532,5
644,617,551,2875,3538,461,0,1829,1645,756,5
18,8,2,29,35,3,0,0,5,1,5
4943,4949,6100,8348,7266,1638,0,3651,4782,1918,5
416,242,315,1045,1038,230,0,55,647,280,5
95,71,56,153,241,30,0,19,88,38,5
54,42,36,129,125,6,0,16,6,7,5
238,236,282,850,24147,167,0,277,572,178,5
3110,3177,4548,3404,5324,669,2,2027,2887,1048,5
77635,77611,92163,10826,16790,699,0,4014,1990,1143,5
150,167,169,445,1034,53,0,241,163,223,5
957,971,2202,1224,3167,179,3,726,615,278,5
53,38,37,105,161,13,0,16,8,16,5
95,77,516,237,159,30,3,761,14,8,5
125,121,116,171,509,63,0,8,34,35,5
94,77,516,238,163,29,2,768,14,8,5
25,16,6,59,80,11,0,0,7,1,5
405,410,406,2332,1714,3967,0,600,13564,2919,5
1380,1679,2501,10501,2105,5949,0,2908,29801,7229,5
3147,3109,4447,2447,1236,195,0,2695,716,341,5
540,534,547,1770,298,23,0,1890,98,85,5
2632,2966,3597,2374,5271,757,0,508,2636,765,5
121,109,130,482,416,227,0,63,1189,293,5
53,34,31,90,478,12,1,0,11,1,5
665,967,954,1600,1996,88,0,1243,419,281,5
2880,2885,3966,1144,3698,268,7,534,144,154,5
4128,4196,4252,12579,8704,950,1,13227,2849,815,5
43591,43644,50549,883,9249,205,0,403,1156,230,5
26,13,10,36,44,3,0,0,5,1,5
2474,2570,2319,4925,6064,916,0,3398,3836,1141,5
3061,3095,3638,2387,1856,22,0,1801,121,90,5
999,962,1259,2165,16235,426,0,777,634,213,5
191,208,151,541,1010,194,0,119,930,419,5
949,976,1929,1408,3999,358,0,961,1600,392,5
927,1000,1024,3186,741,874,0,2998,3600,1619,5
581,527,727,689,1919,285,0,118,753,350,5
455,371,359,2656,685,112,0,1108,15,184,5
492,766,442,2389,2861,1170,0,660,4876,1236,5
194,196,312,685,1701,239,4,368,687,234,5
1143,1160,3411,354,3034,93,0,107,490,80,5
60,45,39,143,212,9,0,16,9,26,5
178,190,164,358,1432,182,0,26,659,197,5
1598,1607,2153,1303,3195,1720,0,221,11141,2417,5
238,356,261,434,3393,221,0,62,1772,96,5
131,94,102,356,351,35,0,32,99,28,5
13139,13178,16873,490,4650,96,0,166,575,71,5
148,96,66,328,993,186,0,25,323,116,5
7968,7976,10144,24209,3832,73,0,169,334,67,5
510,514,582,1230,789,64,4,624,194,168,5
2135,2070,2476,6324,1485,39,22,4018,163,526,5
409,383,398,1293,2776,325,1,760,697,276,5
259,243,184,1663,3681,459,0,86,1393,358,5
192,138,140,553,1575,217,0,4,201,72,5
551,781,532,1956,2709,433,0,1125,1556,416,5
814,825,961,757,2148,186,0,671,303,63,5
9477,9491,12157,1176,9213,267,0,649,351,59,5
28332,28386,56178,33928,3946,374,0,86485,1567,505,5
95,88,72,441,239,96,0,69,388,130,5
230,193,228,446,1193,153,0,267,129,139,5
5505,5859,7652,2452,2931,401,0,1220,1149,358,5
16401,16436,21637,1981,8428,214,0,1339,893,234,5
984,965,971,3745,3757,803,0,1528,1453,850,5
1125,1057,1825,3652,18963,922,0,1232,3621,865,5
555,619,512,2039,2239,561,0,1049,1044,320,5
174,162,115,577,2782,308,0,33,592,111,5
27917,27972,34298,878,7667,85,0,385,474,93,5
131,131,82,477,2200,147,0,59,408,80,5
42,36,56,78,347,18,0,0,69,17,5
68,53,55,156,173,9,0,68,7,48,5
2456,2451,2400,5162,10133,362,0,5185,1007,239,5
1001,741,913,3297,2493,1796,0,140,9574,2067,5
7275,7530,9557,783,3642,189,0,160,774,170,5
82,60,57,161,214,15,0,28,13,114,5
638,627,654,1056,1973,295,0,310,208,315,5
117,92,45,415,4783,227,0,19,454,164,5
98,83,86,223,325,7,0,57,13,57,5
160,122,101,380,1014,166,0,8,233,123,5
310,323,406,856,837,147,4,561,524,275,5
544,547,549,1376,2578,516,0,320,738,250,5
2657,2653,4244,317,1410,88,0,21,79,41,5
77,81,16,263,1331,225,0,0,514,119,5
1407,1409,4541,514,4049,161,0,123,831,212,5
487,489,540,1794,2676,652,0,596,1739,889,5
458,104,1108,3513,1268,172,2,3281,344,82,5
259,245,242,855,175,63,0,766,194,108,5
1122,996,1041,3793,2421,370,0,2104,26,132,5
735,740,851,1678,3099,431,0,543,1222,436,5
27536,27657,43285,3249,24831,56,0,3675,1194,69,5
1595,1861,1593,5455,2399,533,0,4225,2124,639,5
24,11,4,43,70,3,0,0,5,47,5
38068,38104,54707,4145,17153,60,0,2164,367,60,5
1969,1950,2837,596,659,741,1,27,2635,851,5
7380,7488,9274,890,4177,233,0,140,993,173,5
3636,3674,4297,1064,1891,87,0,538,116,194,5
4842,4823,6015,1830,3756,354,0,567,1339,433,5
130,186,81,1232,1982,338,0,8,1051,229,5
357,353,462,737,2389,547,0,187,2204,868,5
52,41,466,117,141,5,0,764,8,30,5
659,630,588,2645,821,227,1,2216,247,71,5
3399,3404,5301,314,2908,75,0,48,280,45,5
153,188,111,738,587,202,0,20,774,192,5
872,766,810,3189,2060,772,2,1845,2816,951,5
148,138,131,463,239,30,0,149,134,73,5
3487,3519,4233,406,2026,138,0,121,409,128,5
54,43,482,161,296,2983,0,772,23798,4532,5
26175,26202,30867,1855,9813,137,0,834,314,129,5
1259,1213,1197,3953,725,432,0,2380,53,80,5
3914,3957,4566,2480,2082,181,0,2039,132,304,5
747,720,1111,538,4043,100,1,122,232,643,5
195,146,141,447,648,344,0,172,1741,537,5
659,697,712,2092,2061,326,0,1637,1159,508,5
2022,2024,3074,832,1005,175,0,583,372,149,5
780,778,1096,198,600,60,0,8,34,18,5
823,828,1752,201,1421,49,0,37,195,13,5
130,138,114,402,682,80,0,111,246,133,5
345,319,290,1076,2419,416,9,169,1296,392,5
31,16,2,119,180,59,0,0,137,30,5
306,298,478,113,264,12,0,12,12,41,5
79,75,527,189,280,62,0,745,145,62,5
104,74,62,334,1056,387,1,20,379,168,5
385,258,306,1153,3520,467,0,62,2008,651,5
81,62,52,173,307,43,0,28,12,59,5
2286,2278,5011,6326,3817,1278,3,4122,4996,1237,5
148,125,100,245,1165,177,0,8,67,39,5
13854,13165,18010,1849,6439,135,0,551,417,97,5
1064,1051,1378,4074,399,140,1,4104,546,316,5
315,305,332,582,2974,231,1,214,287,74,5
964,959,948,3786,583,200,0,3521,887,212,5
64,52,44,166,156,7,0,59,9,52,5
215,357,184,902,751,243,0,156,1033,361,5
4597,4691,8232,3081,6115,809,2,2538,790,386,5
177,189,124,496,2335,240,0,152,378,81,5
2008,2034,8015,1316,6940,210,0,607,1354,280,5
727,747,847,2160,2976,1228,0,713,3228,1818,5
60,39,34,117,139,20,0,16,7,46,5
854,1025,1337,2648,2708,516,0,1197,1524,406,5
622,596,915,2317,1906,1055,0,82,4886,1269,5
5291,5390,17289,1436,9155,121,0,927,1858,295,5
61,46,39,129,435,33,0,20,102,84,5
170,201,94,401,2717,181,0,16,264,83,5
838,842,1876,251,1558,63,0,24,272,43,5
56,53,33,188,300,61,0,14,30,12,5
249,253,263,624,274,13,0,233,23,114,5
421,313,280,1242,3258,530,0,47,2052,498,5
29,13,10,41,40,3,0,0,5,6,5
218,236,270,421,1076,183,0,157,518,116,5
12739,12855,15147,802,4247,190,0,163,775,172,5
924,908,863,2855,3226,484,1,1797,739,299,5
35,24,3,125,366,36,0,0,10,29,5
4873,4879,5933,663,1779,32,0,332,96,214,5
1814,1737,3652,5221,2931,137,0,3882,356,151,5
727,759,1933,2011,8220,1182,0,453,4232,1263,5
118,232,72,648,470,240,0,14,1065,258,5
1495,1484,2048,591,1813,325,0,812,771,269,5
162,148,157,444,192,7,0,192,15,102,5
367,359,544,823,1747,299,0,684,573,118,5
1081,1316,1053,4115,1126,282,0,3517,1065,345,5
188,177,290,820,1164,7,0,147,9,20,5
51,41,24,235,401,81,0,12,276,177,5
104,94,77,271,321,65,0,75,250,96,5
811,823,1568,2471,1047,522,0,1847,2405,657,5
521,516,576,996,3199,255,1,691,507,162,5
90,229,46,512,952,250,0,0,879,183,5
293,277,330,1117,2258,434,0,277,967,335,5
24,10,4,56,46,5,0,0,5,2,5
1134,1327,1372,2839,2722,343,0,2478,741,170,5
238,183,113,586,1717,163,0,8,434,183,5
4574,4603,5280,1214,1473,79,0,604,514,287,5
612,590,674,1962,2019,963,0,807,6182,1439,5
3090,3125,4776,374,2038,56,0,295,386,99,5
2391,2222,3052,2597,5288,998,0,96,4098,1016,5
118,109,103,171,202,43,0,18,19,29,5
339,325,487,770,371,10,0,429,19,98,5
6581,6609,8209,1593,5363,331,0,680,663,327,5
7309,7342,8997,1359,2788,92,0,640,287,413,5
22368,22501,26578,2723,13532,432,0,1664,1249,232,5
1702,1721,3206,2065,1707,64,0,2257,292,28,5
96,93,496,302,390,21,0,772,24,59,5
141,165,108,499,666,123,0,95,183,142,5
1060,1248,1366,2371,1537,199,0,1867,830,370,5
2808,2829,4656,284,2957,65,0,55,298,115,5
473,472,1046,1462,702,21,0,2060,83,51,5
193,760,102,25638,8948,1075,0,21,3668,1179,5
884,1103,802,2757,1937,265,1,2225,542,323,5
961,989,1271,1779,4200,238,1,1097,560,186,5
18,8,2,42,66,6,0,0,5,1,5
3361,3367,3838,1386,3067,420,0,309,270,146,5
248,239,251,1352,2594,613,0,116,2261,530,5
1112,1117,3248,696,7720,176,0,54,335,26,5
599,722,650,1358,4181,622,1,277,1264,271,5
86,75,485,210,70,5,0,808,10,35,5
240,265,194,936,5261,1148,0,267,3953,1299,5
35777,35785,38984,493,5640,148,0,93,206,90,5
149,145,156,358,377,11,0,147,13,61,5
3651,2987,5535,5188,10059,1935,0,271,6114,2421,5
11321,11360,14972,3531,5721,266,0,2447,643,171,5
23348,23369,29228,548,5065,73,0,871,327,74,5
756,752,1305,1824,1137,62,0,1275,140,199,5
808,815,1136,1739,4008,1842,0,1670,13149,3249,5
236,109,87,1128,2820,397,0,0,1138,349,5
578,558,917,575,311,71,0,163,235,229,5
81,90,68,186,262,8,0,27,29,22,5
1404,666,886,3285,4160,1573,5,566,6965,2041,5
573,492,786,2056,1108,205,0,853,553,437,5
38,27,9,234,854,6,0,37,25,35,5
180,205,436,378,1610,200,0,181,211,325,5
3492,3503,4073,164,1366,59,0,30,86,50,5
12580,12607,15906,4535,6421,379,0,2878,621,167,5
406,562,375,1547,1780,450,0,310,1322,477,5
801,789,1223,8917,2029,4805,0,1625,22093,5619,5
355,344,1114,234,1227,26,0,15,123,33,5
777,36,17,751,656,59,1,3,65,60,5
731,731,723,1325,4170,53,0,512,307,281,5
609,659,619,1619,2583,182,0,1163,695,307,5
508,525,841,622,1797,255,0,24,496,141,5
736,715,1199,697,588,137,0,507,379,606,5
32,20,10,96,192,11,0,8,8,3,5
247,332,253,398,1453,95,1,118,153,82,5
1328,1535,2156,3370,897,554,0,1598,2302,707,5
598,618,1599,250,1883,57,0,52,290,45,5
2904,3088,3791,3860,6143,1147,0,2672,3670,729,5
939,1184,1706,2191,3201,81,2,1552,169,92,5
2165,2166,4443,2075,4033,141,0,3076,419,152,5
103366,103394,110888,920,10154,58,0,400,306,206,5
841,860,3082,883,3007,123,0,688,648,109,5
253,277,228,1081,5298,1078,0,25,3367,960,5
780,483,579,3262,1832,1533,0,79,7561,1694,5
371,386,407,844,3097,341,0,355,498,246,5
4620,4608,9272,985,33707,18,0,505,20,3,5
182,173,226,531,203,9,0,374,11,42,5
806,811,1287,888,2087,290,0,376,911,343,5
15808,15856,20853,1465,6741,130,0,553,540,128,5
